tic,hedge_volume,unit_hedgevol,datadate,product,maturity_year,daily_volume,volume_ann_multiplier,index,file_header,row_num,maturity_year_old,product_type,instrument,volume_hedge_new,unit_hedge,price1_new,price1_name,price2_new,price2_name,price3_new,price3_name,fair_value_new,any_odd_thing_new,idnum,price4_new,price4_name,fair_valueinmillions_new,volume_num_orig,filedate_str,hedge_unit_multiplier,thousand_correction,gas_dummy,unit_hedge_orig,maturity_temp
APC,31.853281,mmcf,04mar2004,gas,2005,1,365,113,APC20040304,,2005,natural gas,fixed price (thousand mmbtu/d),33,thousand mmbtu,3.46,nymex price per mmbtu,.,,.,,.,.,2,.,.,,33,20040304,.00096525095,1000,1,mmbtu,2005
APC,307.91504,mmcf,04mar2004,gas,2004,1,365,114,APC20040304,,2004,natural gas,three-way collars (thousand mmbtu/d),319,thousand mmbtu,2.87,floor sold price,3.94,floor purchased price,5.52,ceiling sold price,.,.,2,.,.,,319,20040304,.00096525095,1000,1,mmbtu,2004
APC,18.339767,mmcf,04mar2004,gas,2005,1,365,115,APC20040304,,2005,natural gas,three-way collars (thousand mmbtu/d),19,thousand mmbtu,2.2,floor sold price,3,floor purchased price,4.83,ceiling sold price,.,.,2,.,.,,19,20040304,.00096525095,1000,1,mmbtu,2005
APC,42.471043,mmcf,04mar2004,gas,2004,1,365,116,APC20040304,,2004,natural gas,two-way collars (thousand mmbtu/d),44,thousand mmbtu,4.29,floor purchased price,6.43,ceiling sold price,.,,.,.,2,.,.,,44,20040304,.00096525095,1000,1,mmbtu,2004
APC,25.096525,mmcf,04mar2004,gas,2005,1,365,117,APC20040304,,2005,natural gas,two-way collars (thousand mmbtu/d),26,thousand mmbtu,3.76,floor purchased price,5.65,ceiling sold price,.,,.,.,2,.,.,,26,20040304,.00096525095,1000,1,mmbtu,2005
APC,43,mbbl,15mar2005,oil,2005,1,365,118,APC20050315,,2005,crude oil,three-way collars (mbbls/d),43,mbbls,46.89,ceiling sold price,32.28,floor purchased price,27.28,floor sold price,.,.,2,.,.,,43,20050315,1,1,0,mbbl,2005
APC,2,mbbl,15mar2005,oil,2005,1,365,119,APC20050315,,2005,crude oil,two-way collars (mbbls/d),2,mbbls,26.32,ceiling sold price,22,floor purchased price,.,,.,.,2,.,.,,2,20050315,1,1,0,mbbl,2005
APC,1,mbbl,15mar2005,oil,2006,1,365,120,APC20050315,,2006,crude oil,two-way collars (mbbls/d),1,mbbls,26.32,ceiling sold price,22,floor purchased price,.,,.,.,2,.,.,,1,20050315,1,1,0,mbbl,2006
APC,136.10039,mmcf,15mar2005,gas,2005,1,365,121,APC20050315,,2005,natural gas,basis swaps (thousand mmbtu/d),141,thousand mmbtu,$(0.17,price per mmbtu,.,,.,,.,.,2,.,.,,141,20050315,.00096525095,1000,1,mmbtu,2005
APC,20.270269,mmcf,15mar2005,gas,2006,1,365,122,APC20050315,,2006,natural gas,basis swaps (thousand mmbtu/d),21,mbbls,$(0.21,price per mmbtu,.,,.,,.,.,2,.,.,,21,20050315,.00096525095,1000,1,mmbtu,2006
APC,20.270269,mmcf,15mar2005,gas,2005,1,365,123,APC20050315,,2005,natural gas,fixed price (thousand mmbtu/d),21,thousand mmbtu,2.97,nymex price per mmbtu,.,,.,,.,.,2,.,.,,21,20050315,.00096525095,1000,1,mmbtu,2005
APC,10.617761,mmcf,15mar2005,gas,2006,1,365,124,APC20050315,,2006,natural gas,fixed price (thousand mmbtu/d),11,thousand mmbtu,2.87,nymex price per mmbtu,.,,.,,.,.,2,.,.,,11,20050315,.00096525095,1000,1,mmbtu,2006
APC,259.6525,mmcf,15mar2005,gas,2005,1,365,125,APC20050315,,2005,natural gas,three-way collars (thousand mmbtu/d),269,thousand mmbtu,9.37,ceiling sold price,5,floor purchased price,4.01,floor sold price,.,.,2,.,.,,269,20050315,.00096525095,1000,1,mmbtu,2005
APC,25.096525,mmcf,15mar2005,gas,2005,1,365,126,APC20050315,,2005,natural gas,two-way collars (thousand mmbtu/d),26,thousand mmbtu,5.65,ceiling sold price,3.76,floor purchased price,.,,.,.,2,.,.,,26,20050315,.00096525095,1000,1,mmbtu,2005
APC,9.6525097,mmcf,15mar2005,gas,2006,1,365,127,APC20050315,,2006,natural gas,two-way collars (thousand mmbtu/d),10,thousand mmbtu,5.88,ceiling sold price,4,floor purchased price,.,,.,.,2,.,.,,10,20050315,.00096525095,1000,1,mmbtu,2006
APC,9,mbbl,03mar2006,oil,2011,1,365,128,APC20060303,,2007|2011,crude oil,three-way collars (mbbls/d),9,mbbls,85.43,ceiling sold price,49.46,floor purchased price,34.46,floor sold price,.,.,2,.,.,,9,20060303,1,1,0,mbbl,2007|2011
APC,1,mbbl,03mar2006,oil,2006,1,365,129,APC20060303,,2006,crude oil,two-way collars (mbbls/d),1,mbbls,26.32,ceiling sold price,22,floor purchased price,.,,.,.,2,.,.,,1,20060303,1,1,0,mbbl,2006
APC,10.617761,mmcf,03mar2006,gas,2006,1,365,130,APC20060303,,2006,natural gas,fixed price physical delivery (thousand mmbtu/d),11,thousand mmbtu,2.87,price per mmbtu,.,,.,,.,.,2,.,.,,11,20060303,.00096525095,1000,1,mmbtu,2006
APC,9.6525097,mmcf,03mar2006,gas,2006,1,365,131,APC20060303,,2006,natural gas,two-way collars (thousand mmbtu/d),10,thousand mmbtu,5.88,ceiling sold price,4,floor purchased price,.,,.,.,2,.,.,,10,20060303,.00096525095,1000,1,mmbtu,2006
APC,27,mbbl,28feb2007,oil,2007,1,365,132,APC20070228,,2007,crude oil,fixed price (mbbls/d),27,,51.44,price per barrel,.,,.,,.,.,2,.,.,,27,20070228,1,1,0,mbbl,2007
APC,35,mbbl,28feb2007,oil,2007,1,365,133,APC20070228,,2007,crude oil,three-way collars (mbbls/d),35,mbbls,86.16,ceiling sold price,58.57,floor purchased price,43.57,floor sold price,.,.,2,.,.,,35,20070228,1,1,0,mbbl,2007
APC,86,mbbl,28feb2007,oil,2008,1,365,134,APC20070228,,2008,crude oil,three-way collars (mbbls/d),86,mbbls,92.98,ceiling sold price,56.07,floor purchased price,41.07,floor sold price,.,.,2,.,.,,86,20070228,1,1,0,mbbl,2008
APC,48,mbbl,28feb2007,oil,2009,1,365,135,APC20070228,,2009,crude oil,three-way collars (mbbls/d),48,mbbls,87.04,ceiling sold price,52.51,floor purchased price,37.51,floor sold price,.,.,2,.,.,,48,20070228,1,1,0,mbbl,2009
APC,8,mbbl,28feb2007,oil,2012,1,365,136,APC20070228,,average2010|2012,crude oil,three-way collars (mbbls/d),8,mbbls,87.04,ceiling sold price,49.35,floor purchased price,34.34,floor sold price,.,.,2,.,.,,8,20070228,1,1,0,mbbl,average2010|2012
APC,19,mbbl,28feb2007,oil,2007,1,365,137,APC20070228,,2007,crude oil,two-way collars (mbbls/d),19,mbbls,60.4,ceiling sold price,44.33,floor purchased price,.,,.,.,2,.,.,,19,20070228,1,1,0,mbbl,2007
APC,537.64478,mmcf,28feb2007,gas,2007,1,365,138,APC20070228,,2007,natural gas,basis swaps (thousand mmbtu/d),557,thousand mmbtu,$(1.08,price per mmbtu,.,,.,,.,.,2,.,.,,557,20070228,.00096525095,1000,1,mmbtu,2007
APC,555.01929,mmcf,28feb2007,gas,2008,1,365,139,APC20070228,,2008,natural gas,basis swaps (thousand mmbtu/d),575,thousand mmbtu,$(1.05,price per mmbtu,.,,.,,.,.,2,.,.,,575,20070228,.00096525095,1000,1,mmbtu,2008
APC,19.305019,mmcf,28feb2007,gas,2009,1,365,140,APC20070228,,2009,natural gas,basis swaps (thousand mmbtu/d),20,thousand mmbtu,$(1.08,price per mmbtu,.,,.,,.,.,2,.,.,,20,20070228,.00096525095,1000,1,mmbtu,2009
APC,390.92664,mmcf,28feb2007,gas,2007,1,365,141,APC20070228,,2007,natural gas,fixed price (thousand mmbtu/d),405,thousand mmbtu,7.14,price per mmbtu,.,,.,,.,.,2,.,.,,405,20070228,.00096525095,1000,1,mmbtu,2007
APC,101.35135,mmcf,28feb2007,gas,2008,1,365,142,APC20070228,,2008,natural gas,fixed price (thousand mmbtu/d),105,thousand mmbtu,8.16,price per mmbtu,.,,.,,.,.,2,.,.,,105,20070228,.00096525095,1000,1,mmbtu,2008
APC,86.872581,mmcf,28feb2007,gas,2009,1,365,143,APC20070228,,2009,natural gas,fixed price (thousand mmbtu/d),90,thousand mmbtu,7.84,price per mmbtu,.,,.,,.,.,2,.,.,,90,20070228,.00096525095,1000,1,mmbtu,2009
APC,28.957529,mmcf,28feb2007,gas,2007,1,365,144,APC20070228,,2007,natural gas,three-way collars (thousand mmbtu/d),30,thousand mmbtu,11.23,ceiling sold price,9,floor purchased price,6,floor sold price,.,.,2,.,.,,30,20070228,.00096525095,1000,1,mmbtu,2007
APC,482.62549,mmcf,28feb2007,gas,2008,1,365,145,APC20070228,,2008,natural gas,three-way collars (thousand mmbtu/d),500,thousand mmbtu,14.26,ceiling sold price,7.5,floor purchased price,5,floor sold price,.,.,2,.,.,,500,20070228,.00096525095,1000,1,mmbtu,2008
APC,48.262547,mmcf,28feb2007,gas,2009,1,365,146,APC20070228,,2009,natural gas,three-way collars (thousand mmbtu/d),50,thousand mmbtu,12.6,ceiling sold price,7.5,floor purchased price,5,floor sold price,.,.,2,.,.,,50,20070228,.00096525095,1000,1,mmbtu,2009
APC,372.58685,mmcf,28feb2007,gas,2007,1,365,147,APC20070228,,2007,natural gas,two-way collars (thousand mmbtu/d),386,thousand mmbtu,10.73,ceiling sold price,6.27,floor purchase price,.,,.,.,2,.,.,,386,20070228,.00096525095,1000,1,mmbtu,2007
APC,86,mbbl,29feb2008,oil,2008,1,365,148,APC20080229,,2008,crude oil,three-way collars (mbbls/d),86,mbbls,92.98,ceiling sold price,56.07,floor purchased price,41.07,floor sold price,.,.,2,.,.,,86,20080229,1,1,0,mbbl,2008
APC,48,mbbl,29feb2008,oil,2009,1,365,149,APC20080229,,2009,crude oil,three-way collars (mbbls/d),48,mbbls,87.04,ceiling sold price,52.51,floor purchased price,37.51,floor sold price,.,.,2,.,.,,48,20080229,1,1,0,mbbl,2009
APC,18,mbbl,29feb2008,oil,2010,1,365,150,APC20080229,,2010,crude oil,three-way collars (mbbls/d),18,mbbls,86.76,ceiling sold price,49.19,floor purchased price,34.18,floor sold price,.,.,2,.,.,,18,20080229,1,1,0,mbbl,2010
APC,2,mbbl,29feb2008,oil,2012,1,365,151,APC20080229,,average2011|2012,crude oil,three-way collars (mbbls/d),2,mbbls,88.17,ceiling sold price,50,floor purchased price,35,floor sold price,.,.,2,.,.,,2,20080229,1,1,0,mbbl,average2011|2012
APC,1356.1776,mmcf,29feb2008,gas,2008,1,365,152,APC20080229,,2008,natural gas,basis swaps (thousand mmbtu/d),1405,thousand mmbtu,$(0.85,price per mmbtu,.,,.,,.,.,2,.,.,,1405,20080229,.00096525095,1000,1,mmbtu,2008
APC,994.2085,mmcf,29feb2008,gas,2009,1,365,153,APC20080229,,2009,natural gas,basis swaps (thousand mmbtu/d),1030,thousand mmbtu,$(0.87,price per mmbtu,.,,.,,.,.,2,.,.,,1030,20080229,.00096525095,1000,1,mmbtu,2009
APC,333.01157,mmcf,29feb2008,gas,2010,1,365,154,APC20080229,,2010,natural gas,basis swaps (thousand mmbtu/d),345,thousand mmbtu,$(1.08,price per mmbtu,.,,.,,.,.,2,.,.,,345,20080229,.00096525095,1000,1,mmbtu,2010
APC,1351.3513,mmcf,29feb2008,gas,2008,1,365,155,APC20080229,,2008,natural gas,three-way collars (thousand mmbtu/d),1400,thousand mmbtu,10.97,ceiling sold price,7.5,floor purchased price,5.32,floor sold price,.,.,2,.,.,,1400,20080229,.00096525095,1000,1,mmbtu,2008
APC,183.39767,mmcf,29feb2008,gas,2009,1,365,156,APC20080229,,2009,natural gas,three-way collars (thousand mmbtu/d),190,thousand mmbtu,11.54,ceiling sold price,7.5,floor purchased price,5.37,floor sold price,.,.,2,.,.,,190,20080229,.00096525095,1000,1,mmbtu,2009
APC,48,mbbl,25feb2009,oil,2009,1,365,157,APC20090225,,2009,crude oil,three-way collars (mbbls/d),48,mbbls,87.04,ceiling sold price,52.51,floor purchased price,37.51,floor sold price,.,.,2,.,.,,48,20090225,1,1,0,mbbl,2009
APC,18,mbbl,25feb2009,oil,2010,1,365,158,APC20090225,,2010,crude oil,three-way collars (mbbls/d),18,mbbls,86.76,ceiling sold price,49.19,floor purchased price,34.18,floor sold price,.,.,2,.,.,,18,20090225,1,1,0,mbbl,2010
APC,3,mbbl,25feb2009,oil,2011,1,365,159,APC20090225,,2011,crude oil,three-way collars (mbbls/d),3,mbbls,86,ceiling sold price,50,floor purchased price,35,floor sold price,.,.,2,.,.,,3,20090225,1,1,0,mbbl,2011
APC,2,mbbl,25feb2009,oil,2012,1,365,160,APC20090225,,2012,crude oil,three-way collars (mbbls/d),2,mbbls,92.5,ceiling sold price,50,floor purchased price,35,floor sold price,.,.,2,.,.,,2,20090225,1,1,0,mbbl,2012
APC,1158.3011,mmcf,25feb2009,gas,2009,1,365,161,APC20090225,,2009,natural gas,basis swaps (thousand mmbtu/d),1200,thousand mmbtu,$(0.85,price per mmbtu,.,,.,,.,.,2,.,.,,1200,20090225,.00096525095,1000,1,mmbtu,2009
APC,448.84171,mmcf,25feb2009,gas,2010,1,365,162,APC20090225,,2010,natural gas,basis swaps (thousand mmbtu/d),465,thousand mmbtu,$(1.16,price per mmbtu,.,,.,,.,.,2,.,.,,465,20090225,.00096525095,1000,1,mmbtu,2010
APC,43.436291,mmcf,25feb2009,gas,2011,1,365,163,APC20090225,,2011,natural gas,basis swaps (thousand mmbtu/d),45,thousand mmbtu,$(1.74,price per mmbtu,.,,.,,.,.,2,.,.,,45,20090225,.00096525095,1000,1,mmbtu,2011
APC,511.58301,mmcf,25feb2009,gas,2009,1,365,164,APC20090225,,2009,natural gas,three-way collars (thousand mmbtu/d),530,thousand mmbtu,11.25,ceiling sold price,7.5,floor purchased price,5.45,floor sold price,.,.,2,.,.,,530,20090225,.00096525095,1000,1,mmbtu,2009
APC,129,mbbl,23feb2010,oil,2010,1,365,165,APC20100223,,2010,crude oil,three-way collars (mbbls/d),129,mbbls,90.73,ceiling sold price (call),64.34,floor purchased price (put),49.34,floor sold price (put),.,.,2,.,.,,129,20100223,1,1,0,mbbl,2010
APC,3,mbbl,23feb2010,oil,2011,1,365,166,APC20100223,,2011,crude oil,three-way collars (mbbls/d),3,mbbls,86,ceiling sold price (call),50,floor purchased price (put),35,floor sold price (put),.,.,2,.,.,,3,20100223,1,1,0,mbbl,2011
APC,2,mbbl,23feb2010,oil,2012,1,365,167,APC20100223,,2012,crude oil,three-way collars (mbbls/d),2,mbbls,92.5,ceiling sold price (call),50,floor purchased price (put),35,floor sold price (put),.,.,2,.,.,,2,20100223,1,1,0,mbbl,2012
APC,598.45557,mmcf,23feb2010,gas,2010,1,365,168,APC20100223,,2010,natural gas,basis swaps (thousand mmbtu/d),620,thousand mmbtu,$(0.98,price per mmbtu,.,,.,,.,.,2,.,.,,620,20100223,.00096525095,1000,1,mmbtu,2010
APC,43.436291,mmcf,23feb2010,gas,2011,1,365,169,APC20100223,,2011,natural gas,basis swaps (thousand mmbtu/d),45,thousand mmbtu,$(1.74,price per mmbtu,.,,.,,.,.,2,.,.,,45,20100223,.00096525095,1000,1,mmbtu,2011
APC,86.872581,mmcf,23feb2010,gas,2010,1,365,170,APC20100223,,2010,natural gas,fixed-price contracts (thousand mmbtu/d),90,thousand mmbtu,6.1,average price per mmbtu,.,,.,,.,.,2,.,.,,90,20100223,.00096525095,1000,1,mmbtu,2010
APC,86.872581,mmcf,23feb2010,gas,2011,1,365,171,APC20100223,,2011,natural gas,fixed-price contracts (thousand mmbtu/d),90,thousand mmbtu,6.17,average price per mmbtu,.,,.,,.,.,2,.,.,,90,20100223,.00096525095,1000,1,mmbtu,2011
APC,1573.359,mmcf,23feb2010,gas,2010,1,365,172,APC20100223,,2010,natural gas,three-way collars (thousand mmbtu/d),1630,thousand mmbtu,8.23,ceiling sold price (call),5.59,floor purchased price (put),4.22,floor sold price (put),.,.,2,.,.,,1630,20100223,.00096525095,1000,1,mmbtu,2010
APC,463.32047,mmcf,23feb2010,gas,2011,1,365,173,APC20100223,,2011,natural gas,three-way collars (thousand mmbtu/d),480,thousand mmbtu,8.29,ceiling sold price (call),6.5,floor purchased price (put),5,floor sold price (put),.,.,2,.,.,,480,20100223,.00096525095,1000,1,mmbtu,2011
APC,482.62549,mmcf,23feb2010,gas,2012,1,365,174,APC20100223,,2012,natural gas,three-way collars (thousand mmbtu/d),500,thousand mmbtu,9.03,ceiling sold price (call),6.5,floor purchased price (put),5,floor sold price (put),.,.,2,.,.,,500,20100223,.00096525095,1000,1,mmbtu,2012
APC,126,mbbl,23feb2011,oil,2011,1,365,175,APC20110223,,2011,crude oil,three-way collars (mbbls/d),126,mbbls,99.95,ceiling sold price (call),79.29,floor purchased price (put),64.29,floor sold price (put),.,.,2,.,.,,126,20110223,1,1,0,mbbl,2011
APC,2,mbbl,23feb2011,oil,2012,1,365,176,APC20110223,,2012,crude oil,three-way collars (mbbls/d),2,mbbls,92.5,ceiling sold price (call),50,floor purchased price (put),35,floor sold price (put),.,.,2,.,.,,2,20110223,1,1,0,mbbl,2012
APC,43.436291,mmcf,23feb2011,gas,2011,1,365,177,APC20110223,,2011,natural gas,basis swaps (thousand mmbtu/d),45,thousand mmbtu,$(1.74,average price per mmbtu,.,,.,,.,.,2,.,.,,45,20110223,.00096525095,1000,1,mmbtu,2011
APC,86.872581,mmcf,23feb2011,gas,2011,1,365,178,APC20110223,,2011,natural gas,fixed-price contracts (thousand mmbtu/d),90,thousand mmbtu,6.17,average price per mmbtu,.,,.,,.,.,2,.,.,,90,20110223,.00096525095,1000,1,mmbtu,2011
APC,463.32047,mmcf,23feb2011,gas,2011,1,365,179,APC20110223,,2011,natural gas,three-way collars (thousand mmbtu/d),480,thousand mmbtu,8.29,ceiling sold price (call),6.5,floor purchased price (put),5,floor sold price (put),.,.,2,.,.,,480,20110223,.00096525095,1000,1,mmbtu,2011
APC,482.62549,mmcf,23feb2011,gas,2012,1,365,180,APC20110223,,2012,natural gas,three-way collars (thousand mmbtu/d),500,thousand mmbtu,9.03,ceiling sold price (call),6.5,floor purchased price (put),5,floor sold price (put),.,.,2,.,.,,500,20110223,.00096525095,1000,1,mmbtu,2012
APC,40,mbbl,19feb2013,oil,2013,1,365,181,APC20130219,,2013,crude oil,fixed-price contracts (mbbls/d),40,mbbls,107.04,average price per barrel,.,,.,,.,.,2,.,.,,40,20130219,1,1,0,mbbl,2013
APC,26,mbbl,19feb2013,oil,2013,1,365,182,APC20130219,,2013,crude oil,three-way collars (mbbls/d),26,mbbls,125.15,ceiling sold price (call),105,floor purchased price (put),85,floor sold price (put),.,.,2,.,.,,26,20130219,1,1,0,mbbl,2013
APC,1143.8224,mmcf,19feb2013,gas,2013,1,365,183,APC20130219,,2013,natural gas,fixed-price contracts (thousand mmbtu/d),1185,thousand mmbtu,4,average price per mmbtu,.,,.,,.,.,2,.,.,,1185,20130219,.00096525095,1000,1,mmbtu,2013
APC,107,mbbl,28feb2014,oil,2014,1,365,184,APC20140228,,2014,crude oil,fixed-price contracts (mbbls/d),107,mbbls,100.58,average price per barrel,.,,.,,.,.,2,.,.,,107,20140228,1,1,0,mbbl,2014
APC,386.10037,mmcf,28feb2014,gas,2014,1,365,185,APC20140228,,2014,natural gas,extendable fixed-price contracts (thousand mmbtu/d)(1),400,thousand mmbtu,4.19,average price per mmbtu,.,,.,,.,.,2,.,.,,400,20140228,.00096525095,1000,1,mmbtu,2014
APC,579.15057,mmcf,28feb2014,gas,2014,1,365,186,APC20140228,,2014,natural gas,fixed-price contracts (thousand mmbtu/d),600,thousand mmbtu,4.26,average price per mmbtu,.,,.,,.,.,2,.,.,,600,20140228,.00096525095,1000,1,mmbtu,2014
APC,579.15057,mmcf,28feb2014,gas,2014,1,365,187,APC20140228,,2014,natural gas,three-way collars (thousand mmbtu/d),600,thousand mmbtu,5.01,ceiling sold price (call),3.75,floor purchased price (put),2.75,floor sold price (put),.,.,2,.,.,,600,20140228,.00096525095,1000,1,mmbtu,2014
APC,612.93433,mmcf,28feb2014,gas,2015,1,365,188,APC20140228,,2015,natural gas,three-way collars (thousand mmbtu/d),635,thousand mmbtu,4.76,ceiling sold price (call),3.75,floor purchased price (put),2.75,floor sold price (put),.,.,2,.,.,,635,20140228,.00096525095,1000,1,mmbtu,2015
APC,164.09267,mmcf,20feb2015,gas,2015,1,365,189,APC20150220,,2015,natural gas,extendable fixed-price contracts (thousand mmbtu/d)(1),170,thousand mmbtu,4.17,average price per mmbtu,.,,.,,.,.,2,.,.,,170,20150220,.00096525095,1000,1,mmbtu,2015
APC,612.93433,mmcf,20feb2015,gas,2015,1,365,190,APC20150220,,2015,natural gas,three-way collars (thousand mmbtu/d),635,thousand mmbtu,4.76,ceiling sold price (call),3.75,floor purchased price (put),2.75,floor sold price (put),.,.,2,.,.,,635,20150220,.00096525095,1000,1,mmbtu,2015
APC,36.679535,mmcf,17feb2016,gas,2016,1,365,191,APC20160217,,2016,natural gas,fixed-price contracts (thousand mmbtu/d),38,thousand mmbtu,2.53,average price per mmbtu,.,,.,,.,.,2,.,.,,38,20160217,.00096525095,1000,1,mmbtu,2016
APC,4,mbbl,17feb2016,ngl,2016,1,365,192,APC20160217,,2016,ngls,fixed-price contracts (mbbls/d),4,mbbls,13.07,average price per barrel,.,,.,,.,.,2,.,.,,4,20160217,1,1,0,mbbl,2016
APC,83,mbbl,17feb2016,oil,2016,1,365,193,APC20160217,,2016,oil,three-way collars (mbbls/d),83,mbbls,63.82,ceiling sold price (call),54.46,floor purchased price (put),42.77,floor sold price (put),.,.,2,.,.,,83,20160217,1,1,0,mbbl,2016
APC,35.714287,mmcf,17feb2017,gas,2017,1,365,194,APC20170217,,2017,natural gas,fixed-price contracts (thousand mmbtu/d),37,thousand mmbtu,3.23,average price per mmbtu,.,,.,,.,.,2,.,.,,37,20170217,.00096525095,1000,1,mmbtu,2017
APC,658.30115,mmcf,17feb2017,gas,2017,1,365,195,APC20170217,,2017,natural gas,three-way collars (thousand mmbtu/d),682,thousand mmbtu,3.6,ceiling sold price (call),2.75,floor purchased price (put),2,floor sold price (put),.,.,2,.,.,,682,20170217,.00096525095,1000,1,mmbtu,2017
APC,241.31274,mmcf,17feb2017,gas,2018,1,365,196,APC20170217,,2018,natural gas,three-way collars (thousand mmbtu/d),250,thousand mmbtu,3.54,ceiling sold price (call),2.75,floor purchased price (put),2,floor sold price (put),.,.,2,.,.,,250,20170217,.00096525095,1000,1,mmbtu,2018
APC,2,mbbl,17feb2017,ngl,2017,1,365,197,APC20170217,,2017,ngls,fixed-price contracts (mbbls/d),2,mbbls,15.84,average price per barrel,.,,.,,.,.,2,.,.,,2,20170217,1,1,0,mbbl,2017
APC,91,mbbl,17feb2017,oil,2017,1,365,198,APC20170217,,2017,oil,three-way collars (mbbls/d),91,mbbls,59.8,ceiling sold price (call),50,floor purchased price (put),40,floor sold price (put),.,.,2,.,.,,91,20170217,1,1,0,mbbl,2017
CLR,.56949806,mmcf,26feb2010,gas,2010,,1,199,CLR20100226,3,january 2010 march 2010,natural gas,swaps,590,mmmbtus,$5.86 ,swapsweightedaverage,,,,,.,.,3,,,,590,20100226,.00096525095,1,1,mmbtu,january 2010 march 2010
CLR,2.6061776,mmcf,26feb2010,gas,2010,,1,200,CLR20100226,3,january 2010 march 2010,natural gas,swaps,2700,mmmbtus,$6.18 ,swapsweightedaverage,,,,,.,.,3,,,,2700,20100226,.00096525095,1,1,mmbtu,january 2010 march 2010
CLR,6.9498067,mmcf,26feb2010,gas,2010,,1,201,CLR20100226,3,january 2010 december 2010,natural gas,swaps,7200,mmmbtus,$(0.62,swapsweightedaverage,,,,,.,.,3,,,,7200,20100226,.00096525095,1,1,mmbtu,january 2010 december 2010
CLR,343,mbbl,26feb2010,oil,2010,,1,202,CLR20100226,5,january 2010 march 2010,crude oil,swaps,343,mbbls,$84.00 ,swapsweightedaverage,,,,,.,.,3,,,,343,20100226,1,1,0,mbbl,january 2010 march 2010
CLR,3.0530887,mmcf,26feb2010,gas,2010,,1,203,CLR20100226,5,april 2010 december 2010,natural gas,swaps,3163,mmmbtus,5.85,swapsweightedaverage,,,,,.,.,3,,,,3163,20100226,.00096525095,1,1,mmbtu,april 2010 december 2010
CLR,905,mbbl,26feb2010,oil,2010,,1,204,CLR20100226,5,january 2010 june 2010,crude oil,swaps,905,mbbls,$80.50 ,swapsweightedaverage,,,,,.,.,3,,,,905,20100226,1,1,0,mbbl,january 2010 june 2010
CLR,2.6158302,mmcf,26feb2010,gas,2010,,1,205,CLR20100226,5,april 2010 june 2010,natural gas,swaps,2710,mmmbtus,6.18,swapsweightedaverage,,,,,.,.,3,,,,2710,20100226,.00096525095,1,1,mmbtu,april 2010 june 2010
CLR,148,mbbl,26feb2010,oil,2010,,1,206,CLR20100226,6,january 2010 march 2010,crude oil,collars,148,mbbls,75,floorsrange,75,floorsweightedaverage,96.4,ceilingsrange,.,.,3,96.4,ceilingsweightedaverage,,148,20100226,1,1,0,mbbl,january 2010 march 2010
